Student,Date,Day,Hour,Traffic_Level,Predicted_FreeSpot_%
Student 4384,2025-09-09,Tuesday,9:45,High,30.79
Student 4385,2025-03-23,Sunday,12:00,Medium,53.13
Student 4386,2025-02-26,Wednesday,14:30,Low,77.44
Student 4387,2025-10-02,Thursday,17:30,Low,70.37
Student 4388,2025-09-21,Sunday,12:00,Low,99.55
Student 4389,2025-06-02,Monday,15:45,Low,92.6
Student 4390,2025-03-10,Monday,9:00,Medium,50.15
Student 4391,2025-04-27,Sunday,11:00,High,23.67
Student 4392,2025-10-10,Friday,8:45,Low,83.4
Student 4393,2025-09-06,Saturday,9:45,Low,99.72
Student 4394,2025-03-26,Wednesday,15:30,Low,96.04
Student 4395,2025-10-16,Thursday,8:30,Medium,67.35
Student 4396,2025-08-04,Monday,9:30,Low,72.11
Student 4397,2025-02-15,Saturday,18:30,Low,77.74
Student 4398,2025-02-21,Friday,14:45,Low,74.31
Student 4399,2025-11-12,Wednesday,8:45,High,12.43
Student 4400,2025-05-16,Friday,13:00,Low,82.37
Student 4401,2025-07-16,Wednesday,12:30,Low,86.86
Student 4402,2025-03-21,Friday,14:00,Low,88.28
Student 4403,2025-12-14,Sunday,14:45,Low,91.49
Student 4404,2025-08-14,Thursday,17:30,Low,74.66
Student 4405,2025-11-01,Saturday,16:15,Low,90.5
Student 4406,2025-06-24,Tuesday,8:45,Medium,65.07
Student 4407,2025-02-01,Saturday,8:30,Low,99.55
Student 4408,2025-09-20,Saturday,17:00,Low,77.25
Student 4409,2025-05-04,Sunday,16:45,Low,99.08
Student 4410,2025-09-22,Monday,8:30,Low,78.84
Student 4411,2025-06-29,Sunday,16:45,Low,78.11
Student 4412,2025-01-09,Thursday,11:15,Low,88.61
Student 4413,2025-03-17,Monday,15:00,Low,70.23
Student 4414,2025-03-19,Wednesday,11:15,Medium,65.41
Student 4415,2025-12-28,Sunday,13:30,Low,90.41
Student 4416,2025-02-16,Sunday,8:15,High,33.25
Student 4417,2025-02-07,Friday,9:30,Low,85.71
Student 4418,2025-11-18,Tuesday,13:45,Low,91.99
Student 4419,2025-12-14,Sunday,8:30,High,34.73
Student 4420,2025-12-07,Sunday,14:00,Low,75.42
Student 4421,2025-10-23,Thursday,12:30,Medium,55.56
Student 4422,2025-08-20,Wednesday,9:30,Low,92.81
Student 4423,2025-02-15,Saturday,11:45,Low,89.53
Student 4424,2025-05-01,Thursday,14:30,Low,96.1
Student 4425,2025-12-20,Saturday,16:30,Low,86.31
Student 4426,2025-10-31,Friday,13:45,Low,78.01
Student 4427,2025-08-02,Saturday,12:45,Low,79.25
Student 4428,2025-02-11,Tuesday,14:45,Low,72.56
Student 4429,2025-02-13,Thursday,15:45,Low,73.78
Student 4430,2025-07-30,Wednesday,9:15,Low,74.15
Student 4431,2025-07-03,Thursday,11:15,Low,72.47
Student 4432,2025-10-06,Monday,14:15,Medium,44.86
Student 4433,2025-06-18,Wednesday,17:30,Low,84.62
Student 4434,2025-05-27,Tuesday,15:00,Low,77.82
Student 4435,2025-05-13,Tuesday,16:00,Low,96.35
Student 4436,2025-12-03,Wednesday,12:30,High,38.46
Student 4437,2025-05-11,Sunday,11:15,Low,94.44
Student 4438,2025-07-09,Wednesday,16:30,Low,78.43
Student 4439,2025-02-14,Friday,11:00,Low,97.96
Student 4440,2025-03-10,Monday,16:30,Low,84.84
Student 4441,2025-02-04,Tuesday,12:00,High,36.59
Student 4442,2025-01-18,Saturday,17:30,Low,85.07
Student 4443,2025-05-11,Sunday,13:00,Low,77.06
Student 4444,2025-06-15,Sunday,14:00,Low,82.16
Student 4445,2025-12-11,Thursday,11:45,Medium,69.57
Student 4446,2025-10-18,Saturday,15:30,Low,72.75
Student 4447,2025-06-17,Tuesday,13:45,Low,98.84
Student 4448,2025-05-05,Monday,15:00,Low,89.93
Student 4449,2025-09-24,Wednesday,11:30,Low,87.45
Student 4450,2025-02-22,Saturday,10:15,Low,86.46
Student 4451,2025-05-08,Thursday,10:15,Low,87.67
Student 4452,2025-05-01,Thursday,16:45,Low,79.2
Student 4453,2025-11-19,Wednesday,11:00,High,20.04
Student 4454,2025-04-05,Saturday,16:45,Low,88.1
Student 4455,2025-07-24,Thursday,13:15,Low,90.67
Student 4456,2025-05-21,Wednesday,16:45,Low,84.1
Student 4457,2025-12-28,Sunday,12:15,Low,92.69
Student 4458,2025-12-22,Monday,15:30,Low,94.04
Student 4459,2025-01-17,Friday,18:15,Low,89.4
Student 4460,2025-04-30,Wednesday,15:30,Low,99.06
Student 4461,2025-04-26,Saturday,9:45,Low,75.35
Student 4462,2025-02-05,Wednesday,8:15,High,30.09
Student 4463,2025-12-05,Friday,14:45,Low,99.11
Student 4464,2025-01-20,Monday,13:45,Low,86.75
Student 4465,2025-11-14,Friday,11:00,Low,72.18
Student 4466,2025-04-02,Wednesday,17:30,Low,93.17
Student 4467,2025-05-27,Tuesday,10:15,Low,82.18
Student 4468,2025-10-15,Wednesday,11:30,Medium,40.22
Student 4469,2025-11-10,Monday,8:15,High,26.98
Student 4470,2025-11-12,Wednesday,13:30,Low,97.69
Student 4471,2025-02-17,Monday,15:45,Low,83.0
Student 4472,2025-12-03,Wednesday,9:15,High,13.79
Student 4473,2025-06-20,Friday,16:45,Low,76.95
Student 4474,2025-02-09,Sunday,12:45,High,18.6
Student 4475,2025-11-13,Thursday,10:15,Low,96.59
Student 4476,2025-05-15,Thursday,15:00,Low,82.38
Student 4477,2025-07-22,Tuesday,15:30,Low,79.29
Student 4478,2025-08-09,Saturday,18:30,Low,72.02
Student 4479,2025-09-19,Friday,12:30,Low,79.55
Student 4480,2025-05-09,Friday,10:30,Low,91.97
Student 4481,2025-08-12,Tuesday,11:15,Low,73.04
Student 4482,2025-01-29,Wednesday,13:45,Low,83.48
Student 4483,2025-10-30,Thursday,12:45,Medium,42.58
Student 4484,2025-08-06,Wednesday,14:45,Low,77.94
Student 4485,2025-01-29,Wednesday,16:15,Low,78.42
Student 4486,2025-07-08,Tuesday,13:45,Low,83.2
Student 4487,2025-10-04,Saturday,15:45,Low,95.63
Student 4488,2025-09-05,Friday,14:00,Low,74.72
Student 4489,2025-04-28,Monday,12:45,High,23.23
Student 4490,2025-06-17,Tuesday,10:45,High,36.17
Student 4491,2025-02-08,Saturday,17:00,Low,83.27
Student 4492,2025-04-08,Tuesday,9:00,High,35.25
Student 4493,2025-12-07,Sunday,13:30,Low,85.7
Student 4494,2025-02-16,Sunday,16:30,Low,88.44
Student 4495,2025-07-05,Saturday,18:30,Low,96.82
Student 4496,2025-01-17,Friday,15:15,Low,74.64
Student 4497,2025-12-21,Sunday,13:15,Low,94.36
Student 4498,2025-11-04,Tuesday,18:45,Low,79.31
Student 4499,2025-11-08,Saturday,13:30,Low,88.67
Student 4500,2025-03-14,Friday,10:45,Low,78.23
Student 4501,2025-11-30,Sunday,18:15,Low,72.04
Student 4502,2025-08-06,Wednesday,16:00,Low,70.32
Student 4503,2025-03-05,Wednesday,14:30,Medium,48.71
Student 4504,2025-07-31,Thursday,12:00,Low,95.66
Student 4505,2025-01-05,Sunday,12:30,Low,83.83
Student 4506,2025-02-18,Tuesday,9:00,High,24.22
Student 4507,2025-07-03,Thursday,8:30,Low,79.5
Student 4508,2025-10-28,Tuesday,14:00,Medium,52.01
Student 4509,2025-01-02,Thursday,12:15,Low,75.34
Student 4510,2025-10-18,Saturday,16:30,Low,85.36
Student 4511,2025-05-13,Tuesday,18:15,Low,76.41
Student 4512,2025-12-27,Saturday,9:15,Low,79.19
Student 4513,2025-07-08,Tuesday,15:30,Low,84.12
Student 4514,2025-07-22,Tuesday,9:15,Low,71.64
Student 4515,2025-01-25,Saturday,13:30,Low,82.28
Student 4516,2025-05-10,Saturday,18:15,Low,76.96
Student 4517,2025-04-23,Wednesday,17:00,Low,84.14
Student 4518,2025-07-15,Tuesday,12:15,Low,97.4
Student 4519,2025-03-12,Wednesday,18:15,Low,81.43
Student 4520,2025-09-03,Wednesday,13:00,Low,71.45
Student 4521,2025-03-07,Friday,17:45,Low,95.51
Student 4522,2025-02-19,Wednesday,12:30,High,30.66
Student 4523,2025-03-21,Friday,12:30,Low,87.06
Student 4524,2025-01-04,Saturday,17:30,Low,88.52
Student 4525,2025-09-12,Friday,13:30,Low,70.44
Student 4526,2025-12-05,Friday,18:30,Low,75.02
Student 4527,2025-04-03,Thursday,18:15,Low,80.93
Student 4528,2025-10-24,Friday,15:45,Low,99.66
Student 4529,2025-05-27,Tuesday,9:30,Low,83.89
Student 4530,2025-07-01,Tuesday,15:00,Low,76.96
Student 4531,2025-08-25,Monday,8:00,Low,88.6
Student 4532,2025-06-03,Tuesday,14:30,Low,75.73
Student 4533,2025-01-02,Thursday,9:45,Low,77.8
Student 4534,2025-07-01,Tuesday,13:15,Low,88.73
Student 4535,2025-01-19,Sunday,16:15,Low,97.16
Student 4536,2025-03-21,Friday,15:00,Low,74.45
Student 4537,2025-06-22,Sunday,15:45,Low,86.2
Student 4538,2025-04-25,Friday,13:45,Low,81.97
Student 4539,2025-09-14,Sunday,15:45,Low,74.08
Student 4540,2025-10-26,Sunday,16:45,Low,70.98
Student 4541,2025-10-24,Friday,11:00,Low,81.36
Student 4542,2025-01-18,Saturday,14:30,Low,96.41
Student 4543,2025-11-09,Sunday,8:30,High,38.06
Student 4544,2025-12-03,Wednesday,18:45,Low,74.56
Student 4545,2025-02-10,Monday,18:00,Low,84.0
Student 4546,2025-07-09,Wednesday,16:15,Low,71.25
Student 4547,2025-12-30,Tuesday,15:15,Low,99.04
Student 4548,2025-01-03,Friday,9:30,Low,70.93
Student 4549,2025-10-16,Thursday,14:30,Medium,52.23
Student 4550,2025-04-11,Friday,11:00,Low,73.95
Student 4551,2025-06-22,Sunday,17:30,Low,79.72
Student 4552,2025-03-10,Monday,11:15,Medium,49.23
Student 4553,2025-09-24,Wednesday,14:45,Low,90.36
Student 4554,2025-06-05,Thursday,12:30,Medium,54.26
Student 4555,2025-11-07,Friday,9:45,Low,72.93
Student 4556,2025-08-25,Monday,10:45,Low,90.23
Student 4557,2025-11-19,Wednesday,17:15,Low,78.44
Student 4558,2025-05-27,Tuesday,9:45,Low,75.93
Student 4559,2025-06-22,Sunday,15:30,Low,94.87
Student 4560,2025-08-18,Monday,18:30,Low,82.14
Student 4561,2025-12-12,Friday,9:30,Low,99.03
Student 4562,2025-12-07,Sunday,14:45,Low,87.84
Student 4563,2025-09-08,Monday,12:15,High,19.24
Student 4564,2025-09-12,Friday,11:45,Low,86.8
Student 4565,2025-08-17,Sunday,14:30,Low,85.17
Student 4566,2025-07-11,Friday,14:45,Low,70.06
Student 4567,2025-12-30,Tuesday,9:45,Low,94.93
Student 4568,2025-07-27,Sunday,8:45,Low,99.57
Student 4569,2025-06-23,Monday,10:15,Medium,61.05
Student 4570,2025-11-20,Thursday,13:30,Medium,61.21
Student 4571,2025-01-12,Sunday,14:45,Low,73.56
Student 4572,2025-01-23,Thursday,13:45,Low,84.66
Student 4573,2025-07-19,Saturday,9:00,Low,85.71
Student 4574,2025-01-24,Friday,15:15,Low,82.54
Student 4575,2025-01-13,Monday,14:00,Low,78.31
Student 4576,2025-02-28,Friday,12:00,Low,90.31
Student 4577,2025-05-03,Saturday,14:00,Low,83.69
Student 4578,2025-02-18,Tuesday,11:15,High,19.53
Student 4579,2025-05-09,Friday,18:30,Low,75.49
Student 4580,2025-05-07,Wednesday,12:15,Low,88.81
Student 4581,2025-09-15,Monday,14:15,Low,88.0
Student 4582,2025-11-20,Thursday,17:45,Low,71.11
Student 4583,2025-05-16,Friday,13:30,Low,98.45
Student 4584,2025-06-30,Monday,18:15,Low,80.54
Student 4585,2025-04-28,Monday,14:30,Low,98.57
Student 4586,2025-05-19,Monday,9:45,Low,98.41
Student 4587,2025-03-31,Monday,9:00,Medium,66.45
Student 4588,2025-04-03,Thursday,11:15,Medium,59.03
Student 4589,2025-12-15,Monday,17:30,Low,85.57
Student 4590,2025-09-29,Monday,15:45,Low,87.74
Student 4591,2025-06-17,Tuesday,12:00,High,24.69
Student 4592,2025-09-29,Monday,9:30,Low,74.14
Student 4593,2025-10-20,Monday,14:15,Medium,66.15
Student 4594,2025-05-11,Sunday,13:45,Low,74.06
Student 4595,2025-03-11,Tuesday,8:30,Medium,64.41
Student 4596,2025-06-22,Sunday,17:15,Low,91.54
Student 4597,2025-03-14,Friday,11:15,Low,77.08
Student 4598,2025-03-31,Monday,16:45,Low,81.24
Student 4599,2025-11-25,Tuesday,9:00,High,25.84
Student 4600,2025-01-14,Tuesday,15:00,Low,78.24
Student 4601,2025-02-23,Sunday,9:45,Low,97.11
Student 4602,2025-10-26,Sunday,8:30,Medium,69.48
Student 4603,2025-10-30,Thursday,12:30,Medium,58.92
Student 4604,2025-03-16,Sunday,18:30,Low,84.71
Student 4605,2025-06-13,Friday,10:30,Low,86.08
Student 4606,2025-12-25,Thursday,12:45,Low,84.84
Student 4607,2025-06-21,Saturday,16:45,Low,88.46
Student 4608,2025-07-19,Saturday,8:15,Low,75.05
Student 4609,2025-06-08,Sunday,14:30,Low,89.96
Student 4610,2025-08-04,Monday,17:15,Low,88.94
Student 4611,2025-02-27,Thursday,15:15,Low,86.86
Student 4612,2025-01-15,Wednesday,15:30,Low,93.48
Student 4613,2025-12-13,Saturday,12:00,Low,89.7
Student 4614,2025-06-03,Tuesday,18:00,Low,95.36
Student 4615,2025-11-29,Saturday,10:15,Low,92.05
Student 4616,2025-09-23,Tuesday,17:30,Low,83.99
Student 4617,2025-05-19,Monday,17:00,Low,75.46
Student 4618,2025-12-29,Monday,10:15,Low,98.07
Student 4619,2025-09-25,Thursday,12:45,Medium,40.46
Student 4620,2025-03-24,Monday,18:15,Low,75.24
Student 4621,2025-11-13,Thursday,14:45,Low,82.26
Student 4622,2025-03-07,Friday,8:45,Low,77.73
Student 4623,2025-06-13,Friday,8:30,Low,99.39
Student 4624,2025-03-03,Monday,18:00,Low,80.77
Student 4625,2025-12-26,Friday,15:30,Low,94.32
Student 4626,2025-09-27,Saturday,18:00,Low,97.43
Student 4627,2025-03-21,Friday,9:15,Low,92.52
Student 4628,2025-07-31,Thursday,16:30,Low,85.83
Student 4629,2025-08-04,Monday,14:30,Low,71.6
Student 4630,2025-09-04,Thursday,13:00,Medium,49.02
Student 4631,2025-02-28,Friday,11:15,Low,77.06
Student 4632,2025-09-29,Monday,15:45,Low,87.05
Student 4633,2025-12-10,Wednesday,10:15,High,22.91
Student 4634,2025-01-15,Wednesday,18:45,Low,92.21
Student 4635,2025-02-12,Wednesday,13:30,Low,85.83
Student 4636,2025-10-27,Monday,16:15,Low,71.85
Student 4637,2025-05-08,Thursday,9:00,Low,79.43
Student 4638,2025-12-24,Wednesday,12:45,Low,81.02
Student 4639,2025-11-04,Tuesday,11:15,High,13.83
Student 4640,2025-04-16,Wednesday,9:45,High,10.08
Student 4641,2025-11-01,Saturday,9:30,Low,90.84
Student 4642,2025-10-23,Thursday,18:00,Low,80.2
Student 4643,2025-06-17,Tuesday,10:45,High,32.91
Student 4644,2025-10-08,Wednesday,15:00,Low,94.54
Student 4645,2025-06-17,Tuesday,14:45,Low,72.93
Student 4646,2025-07-09,Wednesday,9:45,Low,91.36
Student 4647,2025-05-10,Saturday,11:00,Low,84.52
Student 4648,2025-06-07,Saturday,16:15,Low,99.1
Student 4649,2025-03-12,Wednesday,10:15,Medium,66.1
Student 4650,2025-12-14,Sunday,8:00,High,26.66
Student 4651,2025-04-25,Friday,13:30,Low,87.59
Student 4652,2025-12-18,Thursday,17:15,Low,81.77
Student 4653,2025-07-24,Thursday,14:30,Low,72.95
Student 4654,2025-08-26,Tuesday,12:00,Low,95.89
Student 4655,2025-03-14,Friday,15:45,Low,75.36
Student 4656,2025-06-09,Monday,9:30,High,33.73
Student 4657,2025-06-11,Wednesday,14:45,Low,86.48
Student 4658,2025-09-15,Monday,12:00,High,30.56
Student 4659,2025-02-26,Wednesday,14:45,Low,84.4
Student 4660,2025-05-31,Saturday,9:15,Low,72.74
Student 4661,2025-03-08,Saturday,18:00,Low,85.11
Student 4662,2025-12-29,Monday,15:30,Low,89.03
Student 4663,2025-01-06,Monday,8:30,Low,96.45
Student 4664,2025-06-11,Wednesday,11:45,High,21.22
Student 4665,2025-03-31,Monday,17:30,Low,82.69
Student 4666,2025-06-08,Sunday,10:45,High,35.52
Student 4667,2025-04-08,Tuesday,18:45,Low,85.39
Student 4668,2025-03-28,Friday,11:15,Low,87.39
Student 4669,2025-02-14,Friday,11:45,Low,98.1
Student 4670,2025-08-24,Sunday,12:00,Low,96.04
Student 4671,2025-01-03,Friday,14:30,Low,96.94
Student 4672,2025-07-23,Wednesday,10:45,Low,79.93
Student 4673,2025-12-03,Wednesday,12:45,High,25.5
Student 4674,2025-11-24,Monday,17:30,Low,73.32
Student 4675,2025-10-12,Sunday,8:00,Medium,41.99
Student 4676,2025-08-20,Wednesday,8:45,Low,92.94
Student 4677,2025-11-01,Saturday,8:30,Low,71.51
Student 4678,2025-04-22,Tuesday,12:00,High,18.35
Student 4679,2025-11-14,Friday,8:30,Low,77.85
Student 4680,2025-06-12,Thursday,8:30,Low,77.97
Student 4681,2025-09-19,Friday,10:00,Low,73.68
Student 4682,2025-07-28,Monday,17:45,Low,78.22
Student 4683,2025-04-13,Sunday,10:30,High,38.86
Student 4684,2025-03-01,Saturday,8:30,Low,80.1
Student 4685,2025-06-02,Monday,13:15,Low,94.37
Student 4686,2025-12-24,Wednesday,17:45,Low,83.76
Student 4687,2025-04-26,Saturday,8:30,Low,97.33
Student 4688,2025-01-13,Monday,8:30,Low,88.03
Student 4689,2025-04-24,Thursday,11:30,Medium,47.05
Student 4690,2025-01-05,Sunday,11:30,Low,82.85
Student 4691,2025-10-13,Monday,13:30,Medium,53.51
Student 4692,2025-11-21,Friday,12:15,Low,90.56
Student 4693,2025-02-27,Thursday,17:15,Low,85.13
Student 4694,2025-10-09,Thursday,11:45,Medium,45.19
Student 4695,2025-03-08,Saturday,17:30,Low,93.58
Student 4696,2025-06-24,Tuesday,9:00,Medium,56.57
Student 4697,2025-04-30,Wednesday,14:45,Low,94.42
Student 4698,2025-11-20,Thursday,17:00,Low,75.74
Student 4699,2025-12-15,Monday,15:00,Low,97.79
Student 4700,2025-11-18,Tuesday,14:15,Low,88.21
Student 4701,2025-06-04,Wednesday,9:30,High,35.84
Student 4702,2025-08-16,Saturday,15:15,Low,71.17
Student 4703,2025-08-05,Tuesday,15:15,Low,70.65
Student 4704,2025-04-28,Monday,8:45,High,27.91
Student 4705,2025-07-06,Sunday,10:00,Low,89.7
Student 4706,2025-11-11,Tuesday,18:30,Low,86.47
Student 4707,2025-02-03,Monday,16:15,Low,89.23
Student 4708,2025-02-14,Friday,14:15,Low,90.76
Student 4709,2025-10-03,Friday,14:00,Low,83.43
Student 4710,2025-01-12,Sunday,17:00,Low,89.04
Student 4711,2025-03-25,Tuesday,10:00,Medium,64.83
Student 4712,2025-03-14,Friday,14:15,Low,86.56
Student 4713,2025-05-08,Thursday,14:30,Low,71.4
Student 4714,2025-01-01,Wednesday,9:15,Low,95.45
Student 4715,2025-07-23,Wednesday,15:15,Low,92.46
Student 4716,2025-12-15,Monday,11:30,High,17.9
Student 4717,2025-05-25,Sunday,12:15,Low,88.32
Student 4718,2025-11-21,Friday,15:15,Low,78.3
Student 4719,2025-10-07,Tuesday,8:45,Medium,65.17
Student 4720,2025-05-09,Friday,17:45,Low,95.62
Student 4721,2025-01-20,Monday,11:30,Low,90.56
Student 4722,2025-04-07,Monday,13:30,Low,97.87
Student 4723,2025-08-27,Wednesday,13:30,Low,78.33
Student 4724,2025-04-11,Friday,16:00,Low,80.64
Student 4725,2025-09-03,Wednesday,13:15,Low,98.43
Student 4726,2025-05-01,Thursday,15:15,Low,93.4
Student 4727,2025-08-30,Saturday,18:45,Low,85.3
Student 4728,2025-06-01,Sunday,14:15,Low,98.24
Student 4729,2025-05-18,Sunday,17:45,Low,78.67
Student 4730,2025-03-28,Friday,10:45,Low,99.16
Student 4731,2025-12-25,Thursday,18:15,Low,72.92
Student 4732,2025-05-15,Thursday,18:30,Low,84.37
Student 4733,2025-03-11,Tuesday,8:15,Medium,67.38
Student 4734,2025-04-24,Thursday,16:45,Low,82.28
Student 4735,2025-10-23,Thursday,18:45,Low,82.9
Student 4736,2025-07-23,Wednesday,16:30,Low,70.82
Student 4737,2025-04-13,Sunday,15:30,Low,90.5
Student 4738,2025-12-15,Monday,14:15,Low,92.44
Student 4739,2025-06-13,Friday,15:00,Low,84.52
Student 4740,2025-10-26,Sunday,14:00,Medium,52.1
Student 4741,2025-06-11,Wednesday,16:15,Low,77.86
Student 4742,2025-07-17,Thursday,15:30,Low,79.28
Student 4743,2025-11-04,Tuesday,8:30,High,15.56
Student 4744,2025-11-10,Monday,16:00,Low,71.0
Student 4745,2025-04-12,Saturday,12:30,Low,96.23
Student 4746,2025-04-20,Sunday,12:30,High,11.48
Student 4747,2025-12-01,Monday,12:30,High,19.52
Student 4748,2025-02-17,Monday,8:45,High,16.83
Student 4749,2025-07-24,Thursday,13:30,Low,91.16
Student 4750,2025-10-23,Thursday,9:15,Medium,67.36
Student 4751,2025-12-30,Tuesday,9:45,Low,93.61
Student 4752,2025-04-08,Tuesday,16:15,Low,78.16
Student 4753,2025-09-20,Saturday,8:15,Low,77.13
Student 4754,2025-09-29,Monday,9:15,Low,97.65
Student 4755,2025-04-25,Friday,16:45,Low,98.37
Student 4756,2025-09-12,Friday,11:00,Low,93.54
Student 4757,2025-03-13,Thursday,13:30,Medium,43.81
Student 4758,2025-10-06,Monday,18:15,Low,70.73
Student 4759,2025-10-27,Monday,12:15,Medium,60.44
Student 4760,2025-03-14,Friday,11:45,Low,93.46
Student 4761,2025-06-10,Tuesday,17:30,Low,90.84
Student 4762,2025-08-06,Wednesday,13:00,Low,86.95
Student 4763,2025-09-08,Monday,10:00,High,23.19
Student 4764,2025-12-09,Tuesday,13:45,Low,75.25
Student 4765,2025-10-16,Thursday,13:00,Medium,59.95
Student 4766,2025-09-16,Tuesday,8:15,High,17.69
Student 4767,2025-09-08,Monday,18:45,Low,80.39
Student 4768,2025-06-11,Wednesday,8:00,High,17.44
Student 4769,2025-07-12,Saturday,11:30,Low,95.54
Student 4770,2025-06-19,Thursday,15:30,Low,91.1
Student 4771,2025-05-06,Tuesday,16:30,Low,80.57
Student 4772,2025-05-12,Monday,10:30,Low,83.88
Student 4773,2025-09-30,Tuesday,14:30,Low,78.96
Student 4774,2025-05-28,Wednesday,12:00,Low,74.39
Student 4775,2025-08-04,Monday,12:30,Low,75.91
Student 4776,2025-04-08,Tuesday,11:30,High,14.61
Student 4777,2025-11-26,Wednesday,10:00,High,37.54
Student 4778,2025-06-14,Saturday,9:15,Low,90.11
Student 4779,2025-09-22,Monday,10:15,Low,73.02
Student 4780,2025-01-21,Tuesday,16:45,Low,88.62
Student 4781,2025-11-03,Monday,10:00,High,32.29
Student 4782,2025-04-02,Wednesday,8:45,High,13.22
Student 4783,2025-08-14,Thursday,15:45,Low,81.04
Student 4784,2025-09-17,Wednesday,8:00,High,29.4
Student 4785,2025-07-06,Sunday,17:15,Low,73.49
Student 4786,2025-02-15,Saturday,15:30,Low,97.91
Student 4787,2025-09-06,Saturday,14:45,Low,97.05
Student 4788,2025-03-31,Monday,10:15,Medium,53.0
Student 4789,2025-05-23,Friday,12:00,Low,74.48
Student 4790,2025-08-09,Saturday,12:30,Low,73.82
Student 4791,2025-01-27,Monday,12:30,Low,71.59
Student 4792,2025-08-21,Thursday,18:45,Low,90.52
Student 4793,2025-03-27,Thursday,12:30,Medium,59.57
Student 4794,2025-08-22,Friday,17:30,Low,81.45
Student 4795,2025-02-07,Friday,12:15,Low,98.75
Student 4796,2025-07-17,Thursday,10:30,Low,71.4
Student 4797,2025-07-30,Wednesday,17:30,Low,89.49
Student 4798,2025-05-18,Sunday,12:15,Low,78.48
Student 4799,2025-04-05,Saturday,16:30,Low,95.87
Student 4800,2025-02-21,Friday,17:45,Low,85.15
Student 4801,2025-03-17,Monday,12:30,Medium,60.86
Student 4802,2025-05-29,Thursday,15:30,Low,84.98
Student 4803,2025-07-17,Thursday,12:15,Low,84.72
Student 4804,2025-03-30,Sunday,9:45,Medium,40.61
Student 4805,2025-06-23,Monday,9:15,Medium,50.58
Student 4806,2025-03-28,Friday,14:30,Low,84.07
Student 4807,2025-09-13,Saturday,12:15,Low,96.85
Student 4808,2025-05-17,Saturday,16:30,Low,93.47
Student 4809,2025-12-26,Friday,10:15,Low,99.85
Student 4810,2025-01-26,Sunday,8:45,Low,72.53
Student 4811,2025-09-02,Tuesday,17:30,Low,74.38
Student 4812,2025-06-10,Tuesday,11:00,High,25.73
Student 4813,2025-05-04,Sunday,18:45,Low,77.39
Student 4814,2025-11-07,Friday,12:30,Low,81.33
Student 4815,2025-01-04,Saturday,11:00,Low,88.21
Student 4816,2025-03-02,Sunday,10:00,Medium,58.37
Student 4817,2025-12-17,Wednesday,15:15,Low,80.84
Student 4818,2025-08-23,Saturday,9:45,Low,92.85
Student 4819,2025-11-12,Wednesday,14:15,Low,89.05
Student 4820,2025-05-23,Friday,17:15,Low,76.79
Student 4821,2025-02-13,Thursday,16:45,Low,91.91
Student 4822,2025-03-25,Tuesday,17:45,Low,75.35
Student 4823,2025-09-12,Friday,11:00,Low,76.58
Student 4824,2025-09-06,Saturday,8:15,Low,73.33
Student 4825,2025-11-17,Monday,15:45,Low,75.09
Student 4826,2025-03-21,Friday,16:15,Low,76.21
Student 4827,2025-11-22,Saturday,9:15,Low,70.99
Student 4828,2025-05-14,Wednesday,12:30,Low,91.01
Student 4829,2025-05-18,Sunday,15:45,Low,83.13
Student 4830,2025-10-11,Saturday,8:45,Low,75.45
Student 4831,2025-04-24,Thursday,13:45,Medium,63.35
Student 4832,2025-11-02,Sunday,13:30,Low,85.28
Student 4833,2025-09-29,Monday,17:30,Low,76.88
Student 4834,2025-09-12,Friday,16:15,Low,72.86
Student 4835,2025-08-09,Saturday,10:15,Low,75.41
